reading_id,machine_id,timestamp,temperature,vibration,pressure,runtime_hours,energy_consumption,operating_load
R00007896,M0022,2024-03-24T18:00:00,71.97,4.616,149.64,13292.22,53.54,0.838
R00007897,M0022,2024-03-25T00:00:00,73.14,4.211,151.56,13295.47,51.41,0.542
R00007898,M0022,2024-03-25T06:00:00,74.64,4.676,154.39,13300.5,55.74,0.838
R00007899,M0022,2024-03-25T12:00:00,74.99,4.638,163.63,13304.84,51.9,0.723
R00007900,M0022,2024-03-25T18:00:00,70.57,5.02,154.84,13309.01,49.89,0.695
R00007901,M0022,2024-03-26T00:00:00,73.83,4.599,151.6,13313.32,55.57,0.718
R00007902,M0022,2024-03-26T06:00:00,73.61,4.392,154.31,13317.16,56.23,0.64
R00007903,M0022,2024-03-26T12:00:00,74.16,4.721,159.29,13321.2,53.38,0.673
R00007904,M0022,2024-03-26T18:00:00,72.31,4.423,157.65,13325.81,49.68,0.769
R00007905,M0022,2024-03-27T00:00:00,74.04,4.918,153.37,13329.45,49.86,0.607
R00007906,M0022,2024-03-27T06:00:00,74.62,4.656,153.87,13333.26,52.22,0.635
R00007907,M0022,2024-03-27T12:00:00,74.66,4.625,157.55,13337.92,54.42,0.776
R00007908,M0022,2024-03-27T18:00:00,70.23,4.378,157.15,13341.74,48.81,0.637
R00007909,M0022,2024-03-28T00:00:00,74.08,4.53,155.02,13346.49,53.32,0.791
R00007910,M0022,2024-03-28T06:00:00,72.43,4.816,147.39,13349.43,50.13,0.491
R00007911,M0022,2024-03-28T12:00:00,71.67,4.418,159.29,13354.26,55.86,0.805
R00007912,M0022,2024-03-28T18:00:00,70.64,4.333,161.74,13358.09,53.52,0.638
R00007913,M0022,2024-03-29T00:00:00,77.37,4.452,158.92,13362.55,57.23,0.744
R00007914,M0022,2024-03-29T06:00:00,73.56,4.732,152.43,13366.87,56.87,0.721
R00007915,M0022,2024-03-29T12:00:00,75.89,4.373,156.75,13371.44,56.69,0.762
R00007916,M0022,2024-03-29T18:00:00,70.7,4.806,153.3,13375.39,53.42,0.658
R00007917,M0022,2024-03-30T00:00:00,75.9,4.447,162.81,13380.16,56.25,0.795
R00007918,M0022,2024-03-30T06:00:00,75.37,4.786,153.26,13384.86,59.28,0.784
R00007919,M0022,2024-03-30T12:00:00,72.16,4.274,152.26,13388.71,55.71,0.641
R00007920,M0022,2024-03-30T18:00:00,72.47,4.651,159.32,13393.97,55.42,0.877
R00007921,M0023,2024-01-01T00:00:00,80.58,4.934,202.02,4478.38,57.28,0.695
R00007922,M0023,2024-01-01T06:00:00,82.98,5.012,206.79,4482.33,58.13,0.659
R00007923,M0023,2024-01-01T12:00:00,82.26,5.074,214.09,4487.29,62.41,0.827
R00007924,M0023,2024-01-01T18:00:00,78.24,4.802,202.82,4490.54,55.54,0.541
R00007925,M0023,2024-01-02T00:00:00,83.05,5.367,212.18,4495.46,64.77,0.82
R00007926,M0023,2024-01-02T06:00:00,77.17,5.756,214.45,4501.11,54.63,0.941
R00007927,M0023,2024-01-02T12:00:00,81.8,4.891,206.34,4505.04,58.58,0.656
R00007928,M0023,2024-01-02T18:00:00,77.68,4.925,213.08,4509.84,56.02,0.8
R00007929,M0023,2024-01-03T00:00:00,78.23,5.024,205.7,4513.39,53.22,0.591
R00007930,M0023,2024-01-03T06:00:00,83.55,5.137,206.92,4517.98,59.77,0.766
R00007931,M0023,2024-01-03T12:00:00,81.25,5.063,206.39,4521.82,56.83,0.64
R00007932,M0023,2024-01-03T18:00:00,78.55,5.618,211.42,4526.93,61.79,0.851
R00007933,M0023,2024-01-04T00:00:00,78.33,4.815,206.32,4531.15,52.89,0.704
R00007934,M0023,2024-01-04T06:00:00,82.6,5.166,211.51,4536.26,60.35,0.851
R00007935,M0023,2024-01-04T12:00:00,81.72,5.011,213.07,4541.63,59.74,0.895
R00007936,M0023,2024-01-04T18:00:00,80.53,5.257,206.07,4546.19,58.2,0.76
R00007937,M0023,2024-01-05T00:00:00,81.93,5.303,208.84,4550.45,58.35,0.71
R00007938,M0023,2024-01-05T06:00:00,84.46,5.065,214.37,4556.02,58.46,0.927
R00007939,M0023,2024-01-05T12:00:00,79.93,5.45,213.07,4561.79,60.75,0.963
R00007940,M0023,2024-01-05T18:00:00,80.76,4.977,208.66,4567.04,59.5,0.874
R00007941,M0023,2024-01-06T00:00:00,80.67,5.18,210.88,4571.41,59.24,0.729
R00007942,M0023,2024-01-06T06:00:00,82.09,5.368,205.58,4575.42,60.75,0.668
R00007943,M0023,2024-01-06T12:00:00,80.63,4.98,211.38,4580.44,60.45,0.837
R00007944,M0023,2024-01-06T18:00:00,76.54,4.95,216.45,4584.75,54.71,0.718
R00007945,M0023,2024-01-07T00:00:00,79.4,5.665,205.43,4589.1,58.84,0.726
R00007946,M0023,2024-01-07T06:00:00,79.58,5.258,211.03,4593.3,59.87,0.7
R00007947,M0023,2024-01-07T12:00:00,82.19,5.571,203.92,4597.37,58.21,0.678
R00007948,M0023,2024-01-07T18:00:00,77.56,4.902,211.03,4601.81,60.15,0.739
R00007949,M0023,2024-01-08T00:00:00,80.71,4.931,214.08,4606.78,62.87,0.828
R00007950,M0023,2024-01-08T06:00:00,81.48,4.979,211.96,4611.64,58.07,0.81
R00007951,M0023,2024-01-08T12:00:00,81.1,5.316,206.24,4616.65,56.15,0.835
R00007952,M0023,2024-01-08T18:00:00,78.13,5.428,206.53,4620.83,60.77,0.697
R00007953,M0023,2024-01-09T00:00:00,80.69,5.248,214.41,4625.62,58.45,0.799
R00007954,M0023,2024-01-09T06:00:00,82.68,4.9,214.94,4630.13,60.51,0.75
R00007955,M0023,2024-01-09T12:00:00,80.19,5.013,208.69,4634.79,58.99,0.777
R00007956,M0023,2024-01-09T18:00:00,77.27,5.123,207.86,4639.0,56.48,0.702
R00007957,M0023,2024-01-10T00:00:00,82.92,5.04,209.19,4644.65,61.9,0.941
R00007958,M0023,2024-01-10T06:00:00,84.46,5.605,214.18,4650.37,64.51,0.954
R00007959,M0023,2024-01-10T12:00:00,81.04,5.074,212.84,4656.26,58.47,0.982
R00007960,M0023,2024-01-10T18:00:00,78.49,5.297,203.43,4660.14,59.44,0.646
R00007961,M0023,2024-01-11T00:00:00,82.56,5.038,209.67,4664.91,62.42,0.795
R00007962,M0023,2024-01-11T06:00:00,81.11,4.817,210.53,4669.07,58.06,0.693
R00007963,M0023,2024-01-11T12:00:00,78.78,4.712,208.32,4672.53,55.51,0.577
R00007964,M0023,2024-01-11T18:00:00,75.9,5.022,216.45,4677.3,55.62,0.796
R00007965,M0023,2024-01-12T00:00:00,79.74,4.918,205.33,4681.78,62.26,0.746
R00007966,M0023,2024-01-12T06:00:00,81.02,5.141,209.76,4686.48,54.64,0.782
R00007967,M0023,2024-01-12T12:00:00,79.89,5.061,211.77,4691.61,60.97,0.856
R00007968,M0023,2024-01-12T18:00:00,79.89,5.232,208.37,4696.38,63.46,0.794
R00007969,M0023,2024-01-13T00:00:00,80.3,5.157,208.71,4701.05,59.75,0.779
R00007970,M0023,2024-01-13T06:00:00,85.09,4.977,211.86,4705.55,58.09,0.75
R00007971,M0023,2024-01-13T12:00:00,79.42,5.75,210.6,4711.43,55.92,0.98
R00007972,M0023,2024-01-13T18:00:00,79.29,5.11,212.82,4716.76,60.34,0.889
R00007973,M0023,2024-01-14T00:00:00,82.31,4.957,212.02,4721.48,58.33,0.786
R00007974,M0023,2024-01-14T06:00:00,81.51,5.293,209.08,4726.42,59.3,0.824
R00007975,M0023,2024-01-14T12:00:00,78.22,5.296,207.64,4731.48,53.42,0.842
R00007976,M0023,2024-01-14T18:00:00,77.08,4.881,207.62,4735.12,53.65,0.607
R00007977,M0023,2024-01-15T00:00:00,77.63,4.854,208.16,4739.04,57.9,0.654
R00007978,M0023,2024-01-15T06:00:00,79.95,5.386,210.07,4742.32,57.38,0.545
R00007979,M0023,2024-01-15T12:00:00,81.42,5.282,203.96,4746.1,56.64,0.631
R00007980,M0023,2024-01-15T18:00:00,79.13,5.026,216.44,4750.73,56.09,0.771
R00007981,M0023,2024-01-16T00:00:00,81.38,5.084,206.76,4755.2,57.78,0.744
R00007982,M0023,2024-01-16T06:00:00,84.55,5.134,207.55,4759.33,61.83,0.689
R00007983,M0023,2024-01-16T12:00:00,79.91,5.401,208.96,4763.05,58.5,0.62
R00007984,M0023,2024-01-16T18:00:00,76.95,4.926,209.19,4767.6,59.7,0.758
R00007985,M0023,2024-01-17T00:00:00,78.05,5.18,207.41,4772.46,58.53,0.81
R00007986,M0023,2024-01-17T06:00:00,81.53,5.803,207.09,4776.79,63.22,0.721
R00007987,M0023,2024-01-17T12:00:00,76.34,4.886,213.31,4781.13,57.81,0.724
R00007988,M0023,2024-01-17T18:00:00,78.53,5.028,212.82,4785.74,56.96,0.768
R00007989,M0023,2024-01-18T00:00:00,80.44,4.881,213.49,4789.76,58.9,0.67
R00007990,M0023,2024-01-18T06:00:00,79.51,4.964,217.39,4793.69,57.1,0.654
R00007991,M0023,2024-01-18T12:00:00,78.37,5.278,209.14,4798.63,62.1,0.823
R00007992,M0023,2024-01-18T18:00:00,76.48,5.034,214.11,4802.22,57.09,0.598
R00007993,M0023,2024-01-19T00:00:00,79.01,5.354,205.43,4807.1,57.06,0.814
R00007994,M0023,2024-01-19T06:00:00,79.99,4.939,208.19,4811.69,57.13,0.765
R00007995,M0023,2024-01-19T12:00:00,79.04,5.412,213.13,4816.71,57.04,0.837
R00007996,M0023,2024-01-19T18:00:00,77.17,5.39,211.51,4821.95,55.16,0.872
R00007997,M0023,2024-01-20T00:00:00,78.66,5.022,207.4,4825.53,56.65,0.598
R00007998,M0023,2024-01-20T06:00:00,78.56,5.124,214.32,4830.0,59.6,0.744
R00007999,M0023,2024-01-20T12:00:00,78.37,5.173,204.51,4834.16,62.45,0.693
R00008000,M0023,2024-01-20T18:00:00,79.82,5.122,209.66,4838.55,56.45,0.731
R00008001,M0023,2024-01-21T00:00:00,78.6,5.088,205.71,4843.33,57.24,0.797
R00008002,M0023,2024-01-21T06:00:00,84.04,5.645,217.66,4847.48,59.23,0.692
R00008003,M0023,2024-01-21T12:00:00,80.76,4.936,212.29,4851.84,59.72,0.726
R00008004,M0023,2024-01-21T18:00:00,80.81,5.052,208.88,4857.62,58.64,0.964
R00008005,M0023,2024-01-22T00:00:00,83.9,5.297,198.3,4862.92,56.46,0.882
R00008006,M0023,2024-01-22T06:00:00,81.64,4.838,213.94,4867.35,61.22,0.739
R00008007,M0023,2024-01-22T12:00:00,77.65,5.278,209.6,4871.91,58.78,0.759
R00008008,M0023,2024-01-22T18:00:00,78.72,5.338,198.0,4875.54,55.86,0.606
R00008009,M0023,2024-01-23T00:00:00,83.55,5.511,204.63,4880.89,63.06,0.891
R00008010,M0023,2024-01-23T06:00:00,83.99,5.054,212.28,4885.04,58.1,0.692
R00008011,M0023,2024-01-23T12:00:00,83.83,4.921,209.41,4889.77,59.09,0.789
R00008012,M0023,2024-01-23T18:00:00,75.49,5.003,201.53,4893.16,52.29,0.564
R00008013,M0023,2024-01-24T00:00:00,77.32,4.853,205.83,4895.98,54.91,0.471
R00008014,M0023,2024-01-24T06:00:00,85.27,5.695,210.41,4900.93,61.59,0.824
R00008015,M0023,2024-01-24T12:00:00,80.89,4.85,208.25,4905.09,57.99,0.695
R00008016,M0023,2024-01-24T18:00:00,73.8,4.983,213.9,4908.91,58.11,0.636
R00008017,M0023,2024-01-25T00:00:00,79.86,5.191,216.19,4913.97,56.83,0.843
R00008018,M0023,2024-01-25T06:00:00,84.83,4.879,208.11,4918.44,62.57,0.744
R00008019,M0023,2024-01-25T12:00:00,80.51,5.368,199.58,4922.93,59.97,0.748
R00008020,M0023,2024-01-25T18:00:00,77.51,4.804,205.95,4926.86,56.96,0.656
R00008021,M0023,2024-01-26T00:00:00,80.71,4.905,209.08,4931.55,58.43,0.782
R00008022,M0023,2024-01-26T06:00:00,80.38,5.284,208.91,4936.05,58.16,0.749
R00008023,M0023,2024-01-26T12:00:00,80.17,5.302,212.94,4940.75,59.33,0.784
R00008024,M0023,2024-01-26T18:00:00,79.3,5.319,213.4,4945.81,55.1,0.843
R00008025,M0023,2024-01-27T00:00:00,79.19,4.678,207.53,4947.93,58.36,0.353
R00008026,M0023,2024-01-27T06:00:00,81.27,5.109,206.46,4952.35,58.52,0.737
R00008027,M0023,2024-01-27T12:00:00,80.85,4.971,207.55,4956.96,56.39,0.768
R00008028,M0023,2024-01-27T18:00:00,80.95,4.856,209.22,4960.88,54.87,0.653
R00008029,M0023,2024-01-28T00:00:00,80.1,5.451,211.04,4966.88,58.58,1.0
R00008030,M0023,2024-01-28T06:00:00,79.58,5.262,213.08,4971.56,58.55,0.78
R00008031,M0023,2024-01-28T12:00:00,77.75,4.708,203.13,4974.91,53.72,0.558
R00008032,M0023,2024-01-28T18:00:00,79.23,4.968,212.12,4980.04,58.15,0.855
R00008033,M0023,2024-01-29T00:00:00,80.87,5.11,211.03,4984.44,61.9,0.733
R00008034,M0023,2024-01-29T06:00:00,79.65,5.215,208.28,4988.89,56.94,0.743
R00008035,M0023,2024-01-29T12:00:00,81.19,5.342,212.37,4993.8,63.74,0.818
R00008036,M0023,2024-01-29T18:00:00,78.09,5.445,217.27,4998.46,57.39,0.776
R00008037,M0023,2024-01-30T00:00:00,79.47,5.061,212.65,5001.97,56.0,0.585
R00008038,M0023,2024-01-30T06:00:00,81.87,5.165,211.36,5006.34,59.9,0.729
R00008039,M0023,2024-01-30T12:00:00,78.37,5.06,210.84,5011.39,58.12,0.841
R00008040,M0023,2024-01-30T18:00:00,78.41,5.01,219.33,5015.66,60.36,0.713
R00008041,M0023,2024-01-31T00:00:00,79.89,5.263,209.35,5020.82,59.57,0.86
R00008042,M0023,2024-01-31T06:00:00,81.87,5.083,199.42,5024.31,56.55,0.581
R00008043,M0023,2024-01-31T12:00:00,81.51,5.243,213.06,5029.56,58.8,0.875
R00008044,M0023,2024-01-31T18:00:00,76.25,4.817,212.85,5033.84,55.26,0.714
R00008045,M0023,2024-02-01T00:00:00,80.44,5.266,208.0,5038.71,62.58,0.811
R00008046,M0023,2024-02-01T06:00:00,82.76,4.99,208.02,5043.6,58.7,0.815
R00008047,M0023,2024-02-01T12:00:00,78.25,5.066,205.86,5048.21,59.03,0.769
R00008048,M0023,2024-02-01T18:00:00,80.84,5.001,206.64,5053.04,55.89,0.805
R00008049,M0023,2024-02-02T00:00:00,82.67,4.882,209.53,5057.66,59.34,0.77
R00008050,M0023,2024-02-02T06:00:00,83.78,5.526,211.31,5062.27,62.16,0.768
R00008051,M0023,2024-02-02T12:00:00,79.8,4.853,207.59,5066.55,58.09,0.714
R00008052,M0023,2024-02-02T18:00:00,78.82,4.985,210.22,5071.4,56.1,0.809
R00008053,M0023,2024-02-03T00:00:00,79.91,5.307,211.65,5076.37,60.33,0.828
R00008054,M0023,2024-02-03T06:00:00,82.47,4.978,215.94,5080.24,58.33,0.645
R00008055,M0023,2024-02-03T12:00:00,79.07,5.0,209.12,5084.65,59.95,0.734
R00008056,M0023,2024-02-03T18:00:00,78.87,4.877,201.81,5088.8,58.68,0.692
R00008057,M0023,2024-02-04T00:00:00,78.8,4.729,207.62,5092.09,56.45,0.548
R00008058,M0023,2024-02-04T06:00:00,82.57,4.873,219.16,5096.55,58.45,0.744
R00008059,M0023,2024-02-04T12:00:00,76.99,4.955,202.07,5100.18,53.74,0.606
R00008060,M0023,2024-02-04T18:00:00,78.29,5.179,204.41,5103.73,58.04,0.591
R00008061,M0023,2024-02-05T00:00:00,77.27,4.811,205.68,5106.43,57.45,0.45
R00008062,M0023,2024-02-05T06:00:00,79.33,4.794,208.9,5109.4,57.5,0.494
R00008063,M0023,2024-02-05T12:00:00,78.31,5.123,218.17,5113.97,55.28,0.763
R00008064,M0023,2024-02-05T18:00:00,78.63,5.078,214.75,5117.48,62.83,0.584
R00008065,M0023,2024-02-06T00:00:00,80.51,5.449,212.9,5121.76,54.49,0.713
R00008066,M0023,2024-02-06T06:00:00,81.32,4.906,202.37,5125.32,56.81,0.593
R00008067,M0023,2024-02-06T12:00:00,78.59,4.966,205.31,5128.66,58.1,0.557
R00008068,M0023,2024-02-06T18:00:00,79.45,4.902,212.16,5133.29,57.98,0.771
R00008069,M0023,2024-02-07T00:00:00,80.8,4.937,207.51,5137.4,60.5,0.686
R00008070,M0023,2024-02-07T06:00:00,82.01,5.223,205.19,5142.48,59.47,0.847
R00008071,M0023,2024-02-07T12:00:00,79.67,5.023,210.64,5146.43,58.67,0.657
R00008072,M0023,2024-02-07T18:00:00,78.14,5.265,203.43,5150.96,56.67,0.755
R00008073,M0023,2024-02-08T00:00:00,82.98,4.989,208.56,5155.67,57.05,0.785
R00008074,M0023,2024-02-08T06:00:00,82.81,5.337,207.6,5159.75,58.11,0.68
R00008075,M0023,2024-02-08T12:00:00,77.43,5.271,204.57,5164.24,58.4,0.748
R00008076,M0023,2024-02-08T18:00:00,79.58,4.948,209.46,5168.88,59.09,0.773
R00008077,M0023,2024-02-09T00:00:00,83.69,5.291,202.94,5173.87,57.58,0.832
R00008078,M0023,2024-02-09T06:00:00,78.79,5.137,206.01,5177.11,58.84,0.541
R00008079,M0023,2024-02-09T12:00:00,79.45,5.075,217.38,5181.96,59.8,0.809
R00008080,M0023,2024-02-09T18:00:00,78.64,4.948,216.95,5186.52,57.33,0.759
R00008081,M0023,2024-02-10T00:00:00,77.42,5.068,207.23,5191.06,58.44,0.756
R00008082,M0023,2024-02-10T06:00:00,81.54,4.976,204.33,5194.98,56.08,0.655
R00008083,M0023,2024-02-10T12:00:00,80.2,4.885,205.87,5199.31,57.79,0.721
R00008084,M0023,2024-02-10T18:00:00,76.36,4.833,215.79,5203.54,55.98,0.705
R00008085,M0023,2024-02-11T00:00:00,81.74,5.143,213.35,5207.01,58.4,0.579
R00008086,M0023,2024-02-11T06:00:00,79.94,5.162,214.6,5210.94,56.2,0.654
R00008087,M0023,2024-02-11T12:00:00,78.58,4.927,204.28,5213.71,55.68,0.463
R00008088,M0023,2024-02-11T18:00:00,77.25,4.916,209.07,5218.42,52.38,0.785
R00008089,M0023,2024-02-12T00:00:00,79.69,5.322,206.91,5223.22,59.48,0.8
R00008090,M0023,2024-02-12T06:00:00,83.05,4.989,204.78,5227.69,53.38,0.745
R00008091,M0023,2024-02-12T12:00:00,81.28,4.913,211.81,5232.21,56.64,0.753
R00008092,M0023,2024-02-12T18:00:00,76.56,5.046,205.43,5236.42,61.07,0.702
R00008093,M0023,2024-02-13T00:00:00,81.18,4.959,213.83,5240.53,61.18,0.685
R00008094,M0023,2024-02-13T06:00:00,82.2,5.249,210.06,5244.76,57.56,0.704
R00008095,M0023,2024-02-13T12:00:00,78.9,4.891,206.26,5249.25,58.46,0.748
R00008096,M0023,2024-02-13T18:00:00,75.34,4.952,207.01,5252.51,52.1,0.543
R00008097,M0023,2024-02-14T00:00:00,80.92,5.068,198.78,5256.36,57.09,0.643
R00008098,M0023,2024-02-14T06:00:00,83.36,5.087,212.46,5261.64,58.55,0.88
R00008099,M0023,2024-02-14T12:00:00,81.06,4.888,207.88,5266.23,58.56,0.764
R00008100,M0023,2024-02-14T18:00:00,78.68,5.234,205.08,5269.91,58.97,0.615
R00008101,M0023,2024-02-15T00:00:00,79.48,5.457,209.27,5274.54,57.74,0.772
R00008102,M0023,2024-02-15T06:00:00,81.34,5.487,204.35,5279.3,59.11,0.793
R00008103,M0023,2024-02-15T12:00:00,78.22,5.107,212.3,5283.81,60.13,0.752
R00008104,M0023,2024-02-15T18:00:00,78.01,5.074,211.48,5288.44,57.09,0.77
R00008105,M0023,2024-02-16T00:00:00,82.34,5.056,208.11,5293.48,59.01,0.841
R00008106,M0023,2024-02-16T06:00:00,80.85,4.717,202.51,5296.84,62.21,0.559
R00008107,M0023,2024-02-16T12:00:00,79.04,5.6,207.79,5301.65,61.03,0.801
R00008108,M0023,2024-02-16T18:00:00,77.6,4.958,214.73,5306.14,59.1,0.75
R00008109,M0023,2024-02-17T00:00:00,76.57,4.928,204.35,5310.5,57.79,0.727
R00008110,M0023,2024-02-17T06:00:00,80.46,4.992,212.44,5314.47,54.38,0.661
R00008111,M0023,2024-02-17T12:00:00,81.16,4.922,208.14,5319.4,60.07,0.821
R00008112,M0023,2024-02-17T18:00:00,77.3,4.816,215.34,5323.55,53.42,0.692
R00008113,M0023,2024-02-18T00:00:00,80.19,4.953,203.83,5328.32,54.88,0.795
R00008114,M0023,2024-02-18T06:00:00,79.98,5.218,205.63,5332.98,60.03,0.777
R00008115,M0023,2024-02-18T12:00:00,78.72,5.101,210.34,5337.04,59.13,0.677
R00008116,M0023,2024-02-18T18:00:00,79.14,4.809,203.84,5341.27,58.22,0.705
R00008117,M0023,2024-02-19T00:00:00,75.5,4.942,202.49,5345.52,53.56,0.707
R00008118,M0023,2024-02-19T06:00:00,81.65,5.102,210.97,5349.79,58.8,0.713
R00008119,M0023,2024-02-19T12:00:00,79.95,5.216,200.65,5353.95,61.16,0.693
R00008120,M0023,2024-02-19T18:00:00,76.63,4.918,205.28,5357.98,54.22,0.672
R00008121,M0023,2024-02-20T00:00:00,80.91,5.578,212.5,5362.98,61.3,0.833
R00008122,M0023,2024-02-20T06:00:00,81.34,4.919,201.79,5366.44,58.5,0.577
R00008123,M0023,2024-02-20T12:00:00,80.64,5.099,212.56,5370.44,57.87,0.666
R00008124,M0023,2024-02-20T18:00:00,76.73,5.084,205.9,5374.47,58.97,0.672
R00008125,M0023,2024-02-21T00:00:00,77.9,4.86,209.56,5379.05,54.31,0.763
R00008126,M0023,2024-02-21T06:00:00,82.86,5.228,213.32,5383.5,64.93,0.741
R00008127,M0023,2024-02-21T12:00:00,81.07,5.044,216.35,5387.94,56.96,0.74
R00008128,M0023,2024-02-21T18:00:00,82.35,5.269,214.75,5393.59,61.74,0.942
R00008129,M0023,2024-02-22T00:00:00,79.65,4.889,210.2,5397.76,60.86,0.695
R00008130,M0023,2024-02-22T06:00:00,80.97,5.143,203.05,5402.58,58.46,0.803
R00008131,M0023,2024-02-22T12:00:00,81.07,5.426,209.76,5406.83,58.6,0.708
R00008132,M0023,2024-02-22T18:00:00,79.33,4.839,206.66,5410.81,59.34,0.663
R00008133,M0023,2024-02-23T00:00:00,79.21,5.459,209.85,5416.02,57.04,0.869
R00008134,M0023,2024-02-23T06:00:00,79.39,5.086,210.54,5419.61,62.66,0.6
R00008135,M0023,2024-02-23T12:00:00,82.0,4.948,206.51,5423.63,58.39,0.669
R00008136,M0023,2024-02-23T18:00:00,78.43,5.128,207.3,5427.7,59.34,0.678
R00008137,M0023,2024-02-24T00:00:00,83.44,5.354,210.12,5432.98,62.57,0.88
R00008138,M0023,2024-02-24T06:00:00,79.05,4.746,206.66,5436.7,56.48,0.62
R00008139,M0023,2024-02-24T12:00:00,83.52,4.952,211.0,5440.83,60.52,0.688
R00008140,M0023,2024-02-24T18:00:00,79.8,4.902,208.3,5444.16,59.33,0.554
R00008141,M0023,2024-02-25T00:00:00,81.6,5.484,212.25,5448.56,60.2,0.735
R00008142,M0023,2024-02-25T06:00:00,80.62,4.926,208.42,5453.14,56.14,0.762
R00008143,M0023,2024-02-25T12:00:00,83.02,5.361,211.37,5457.81,59.53,0.779
R00008144,M0023,2024-02-25T18:00:00,78.13,4.816,209.42,5461.9,54.52,0.681
R00008145,M0023,2024-02-26T00:00:00,80.93,5.136,214.76,5467.06,55.5,0.86
R00008146,M0023,2024-02-26T06:00:00,82.03,5.244,206.7,5471.91,61.9,0.809
R00008147,M0023,2024-02-26T12:00:00,80.18,4.839,207.67,5475.66,55.34,0.624
R00008148,M0023,2024-02-26T18:00:00,79.68,5.32,216.29,5479.85,59.64,0.699
R00008149,M0023,2024-02-27T00:00:00,81.05,5.529,211.39,5484.46,60.01,0.768
R00008150,M0023,2024-02-27T06:00:00,81.49,4.943,206.09,5488.72,57.36,0.71
R00008151,M0023,2024-02-27T12:00:00,79.32,5.035,211.69,5493.12,58.6,0.733
R00008152,M0023,2024-02-27T18:00:00,78.83,6.202,206.29,5497.88,61.73,0.794
R00008153,M0023,2024-02-28T00:00:00,81.08,5.077,207.44,5501.77,57.19,0.648
R00008154,M0023,2024-02-28T06:00:00,81.86,5.052,200.3,5506.21,57.64,0.741
R00008155,M0023,2024-02-28T12:00:00,75.24,4.916,202.6,5509.98,54.78,0.629
R00008156,M0023,2024-02-28T18:00:00,78.81,4.877,202.33,5514.1,58.04,0.686
R00008157,M0023,2024-02-29T00:00:00,83.39,5.278,210.53,5520.1,60.49,1.0
R00008158,M0023,2024-02-29T06:00:00,82.0,5.18,209.53,5524.17,57.76,0.678
R00008159,M0023,2024-02-29T12:00:00,77.94,5.119,208.21,5527.48,49.25,0.551
R00008160,M0023,2024-02-29T18:00:00,79.46,4.877,210.59,5531.48,56.65,0.666
R00008161,M0023,2024-03-01T00:00:00,80.3,5.074,211.52,5536.04,61.88,0.76
R00008162,M0023,2024-03-01T06:00:00,82.34,5.161,213.09,5540.73,58.71,0.782
R00008163,M0023,2024-03-01T12:00:00,81.76,5.227,213.51,5545.54,61.79,0.802
R00008164,M0023,2024-03-01T18:00:00,76.11,5.202,202.61,5549.15,59.54,0.602
R00008165,M0023,2024-03-02T00:00:00,77.62,4.765,205.49,5552.94,61.08,0.632
R00008166,M0023,2024-03-02T06:00:00,82.52,5.081,202.63,5557.2,57.82,0.71
R00008167,M0023,2024-03-02T12:00:00,78.46,5.329,209.08,5561.17,57.14,0.661
R00008168,M0023,2024-03-02T18:00:00,77.58,4.963,212.38,5564.59,51.29,0.57
R00008169,M0023,2024-03-03T00:00:00,77.36,4.996,213.82,5568.55,55.25,0.66
R00008170,M0023,2024-03-03T06:00:00,80.23,5.359,200.03,5572.67,57.61,0.688
R00008171,M0023,2024-03-03T12:00:00,76.68,5.142,201.58,5576.54,55.72,0.645
R00008172,M0023,2024-03-03T18:00:00,77.01,5.432,208.48,5580.93,56.18,0.731
R00008173,M0023,2024-03-04T00:00:00,81.5,5.584,210.32,5585.9,61.66,0.829
R00008174,M0023,2024-03-04T06:00:00,84.62,4.804,208.48,5590.11,60.83,0.701
R00008175,M0023,2024-03-04T12:00:00,78.89,4.964,211.4,5594.12,58.67,0.669
R00008176,M0023,2024-03-04T18:00:00,78.74,5.161,204.96,5598.51,58.02,0.731
R00008177,M0023,2024-03-05T00:00:00,79.63,4.85,203.75,5601.03,56.02,0.42
R00008178,M0023,2024-03-05T06:00:00,86.37,5.43,206.51,5605.88,62.57,0.808
R00008179,M0023,2024-03-05T12:00:00,81.11,4.827,211.91,5609.84,57.53,0.66
R00008180,M0023,2024-03-05T18:00:00,77.03,5.558,203.21,5614.64,56.87,0.8
R00008181,M0023,2024-03-06T00:00:00,80.63,4.896,203.31,5618.14,59.69,0.584
R00008182,M0023,2024-03-06T06:00:00,82.17,4.988,207.64,5622.12,60.72,0.663
R00008183,M0023,2024-03-06T12:00:00,80.62,4.915,201.96,5626.46,58.07,0.724
R00008184,M0023,2024-03-06T18:00:00,80.17,5.233,213.08,5630.33,57.93,0.644
R00008185,M0023,2024-03-07T00:00:00,78.03,4.976,207.02,5635.03,62.07,0.785
R00008186,M0023,2024-03-07T06:00:00,83.47,5.18,212.91,5639.02,58.46,0.664
R00008187,M0023,2024-03-07T12:00:00,84.64,5.119,209.01,5644.65,59.65,0.939
R00008188,M0023,2024-03-07T18:00:00,78.73,4.937,204.48,5649.4,57.98,0.792
R00008189,M0023,2024-03-08T00:00:00,82.21,5.078,209.78,5654.6,56.91,0.866
R00008190,M0023,2024-03-08T06:00:00,80.95,4.995,205.92,5658.6,56.15,0.667
R00008191,M0023,2024-03-08T12:00:00,79.87,5.192,212.94,5663.54,59.97,0.823
